,shopid,itemid,rating_star,cmt,Sentiment,Predicted Sentiment,B,G,N,Score
2729,4937640,24088098,5,Not bad ,N,N,0.265248918763,0.0927318170873,0.642019264149,-0.17
2730,4149345,19335650,5,10 days delivery ... Fast ! Value for $$ ,G,G,0.0262978856195,0.821192572289,0.152509542092,0.79
2731,4149345,320486094,0,Okay sure!! So if i place order today can i receive by next thurs?:),N,N,0.254212242664,0.151632198281,0.594155559055,-0.1
2732,4149345,19333973,0,Usually how many days to send to Singapore?,N,N,0.122671493094,0.238546071911,0.638782434995,0.12
2733,4149345,19342438,4, Great Item Quality Great Value Great Delivery Speed,G,G,0.0313002541152,0.947552883192,0.0211468626927,0.92
2734,4149345,13425872,5,Light and quite clear! ,G,N,0.26994147326,0.317403884282,0.412654642458,0.05
2735,4149345,16432801,3,"Cheap and arrived quickly since I opted for express, but the cutter was not very good. Edges were not smooth and ended up having to use scissors to cut more off cause the microsim card still couldn't fit inside the nanosim slot after using the cutter. :(",G,G,0.3988330645,0.518065508662,0.0831014268381,0.12
2736,4937640,317670734,3, Product quality is ok Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2737,4149345,14480472,4,Only the blue lighter wasn't the same Color as shown in picture.,G,B,0.39762808277,0.375933727393,0.226438189838,-0.02
2738,4937640,96340730,5,item received in good condition. hv not try yet. 👍,G,G,0.0489929939716,0.810369541573,0.140637464456,0.76
2739,4149345,16431852,3,"Delivery time was OK, item came in bubble wraps but box still damaged. Item is dirty as seen on pic 2. Item works, but speed is slow. ",G,G,0.434187776848,0.456510684404,0.109301538748,0.02
2740,4149345,19342438,4, Great Value  Great Delivery Speed,G,G,0.0324450011087,0.929766949876,0.0377880490158,0.9
2741,4149345,14479774,5,Just the way i expected it. Now my things will be organized😀,N,N,0.322435990859,0.221805666531,0.45575834261,-0.1
2742,4937640,96340740,5,Item received in good condition . Hv not try yet. ,G,G,0.0489929939716,0.810369541573,0.140637464456,0.76
2743,4937640,18986250,2,Item can't work at all. Disappointed ,B,B,0.693623730239,0.223259542182,0.0831167275783,-0.47
2744,4937640,22564347,2," Product quality is ok,  Poor delivery speed. The handles were shaky. ",B,B,0.68701322519,0.232837900967,0.0801488738434,-0.45
2745,4149345,13422342,0,Ooo from china.it's ok no problm.,N,N,0.0918597612389,0.312439924571,0.59570031419,0.22
2746,4149345,16431132,5,"Box came in dented, otherwise didn't affect the false lashes inside. Good buy for 0.50 cents!",N,N,0.342852644462,0.290404139783,0.366743215755,-0.05
2747,4149345,14482559,1,It's only recommend for back up use.. not recommended for for long term use,B,G,0.396287406517,0.430805392905,0.172907200579,0.03
2748,4149345,15719000,5,"Received my order in good conditions. 
Quality is very good

Seller is very kind n patient in answering my queries. 
Good service!",G,G,0.0383752336019,0.944729560448,0.0168952059502,0.91
2749,4937640,18982022,5,Seller is very patient. Thanks seller. I will buy again. ,G,G,0.0881502566858,0.804636936466,0.107212806848,0.72
2750,4149345,16742949,5,Very bright and it uses 3 pcs of AAA batteries,G,B,0.45255535928,0.27557850689,0.27186613383,-0.18
2751,4937640,96340740,5,item received in good condition. Hv not try yet.,G,G,0.0489929939716,0.810369541573,0.140637464456,0.76
2752,4149345,16431852,5,Works perfectly. Came in with a manual. Yet still to try on the skin! ,G,G,0.269897124616,0.451900666899,0.278202208485,0.18
2753,4149345,197756954,5,"Quality is good :)

The goods are wrapped carefully to protect from damage.
Seller is very kind n patient in answering my queries.
Thumbs up for the good service",G,G,0.0579204076375,0.911332663602,0.0307469287607,0.85
2754,4149345,14481902,3,"A bit disappointed cz its Smaller than expected, thought it was the normal sized ones but if youre looking for pocket sized makeup for travelling, this is your best buy.  But item is good quality and material",G,G,0.181417657768,0.596792954819,0.221789387413,0.42
2755,4149345,16749761,5,Easy to use and is very handy. My father was very happy. Best gift for the fathers out there!,G,G,0.235307792199,0.587860901985,0.176831305816,0.35
2756,4937640,96340676,4,Looks fine. Yet to try.,G,N,0.084744330573,0.309315354586,0.605940314841,0.22
2757,4149345,42462741,5,Trustable and honest seller! Made refund after feedback that items received not working!,G,G,0.377547439047,0.446204767712,0.176247793241,0.07
2758,4149345,60615734,5,Material was of good quality. Tried it out straight from the package. Overall satisfied with my orders!💓,G,G,0.025176287744,0.76618772613,0.208635986126,0.74
2759,4149345,16430598,5,"delivery took a little long, but item came in good condition so idm. macro and far lenses abit hard to separate/unscrew 😅 but quality of lens pretty legit!!! the photos were taken with the macro. altho field of vision abit limited but for this price??? amazing.",G,G,0.187559401101,0.515003820459,0.29743677844,0.33
2760,4149345,361173650,3, Delivery time as expected,G,G,0.131631227852,0.611241491636,0.257127280512,0.48
2761,4149345,361173650,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2762,4937640,394933475,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2763,4149345,14477372,3,Smaller than expected,G,G,0.317810927207,0.533643635912,0.148545436881,0.22
2764,4149345,29995016,5,Pretty Good and well worth the money. Turn off the lights and the darkened room is full of stars,G,G,0.0992447013691,0.71561481166,0.185140486971,0.62
2765,4937640,369621622,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2766,4937640,24095270,0,"@bestchi777 sorry for the trouble, if there is any problem, please contact us online~",N,N,0.106305283913,0.106358345694,0.787336370393,0.0
2767,4937640,18980338,2, Poor delivery speed,B,B,0.905301588533,0.0390143712331,0.0556840402337,-0.87
2768,4149345,26966797,5,thank you for the fast delivery.. ,G,G,0.0107843107675,0.89699067953,0.092225009702,0.89
2769,4149345,13427118,5,Already receive it early than i expacted thank u so much im a happy customer looking forwards to perchase more thru this system thumb up guys good job guve 5stars !!!,G,G,0.0950245149249,0.644090224947,0.260885260128,0.55
2770,4149345,15736347,5,"Got a pinkish purple colour, love it!",G,G,0.303854599095,0.436971913158,0.259173487748,0.13
2771,4149345,14476976,5,Great selller as always! So glad to have you helping me. Product is fantastic,G,G,0.182641715542,0.637669607667,0.179688676791,0.46
2772,4149345,14481682,4,"Hurt like a mofo on the first night. The pain woke me up, re-adjusted it and it sat better on my head but woke up shortly and had to remove it. Will probably take a couple more nights to get used to the added pressure.",G,N,0.255984701638,0.280310326309,0.463704972054,0.02
2773,4149345,15250953,5, Good value for money,G,G,0.0245500709046,0.9421338868,0.0333160422949,0.92
2774,4149345,13426430,5,It was amazing!!! Love it,G,G,0.111610669017,0.763325779116,0.125063551867,0.65
2775,4149345,13433787,5,Item received in good condition and cheap price!! Good!,G,G,0.00497079628996,0.964881301822,0.0301479018877,0.96
2776,4149345,15737299,5,Good!!,G,G,0.00401678033778,0.919179307473,0.0768039121888,0.92
2777,4937640,24095270,5,order received in good condition ,G,G,0.0297038921844,0.891863436871,0.0784326709442,0.86
2778,4149345,14476821,5,Smaller than what i thought but ITS SUPER GOOD,G,G,0.180934061956,0.749694159618,0.0693717784256,0.57
2779,4149345,197756954,5, Excellent service by seller Excellent service by seller Excellent service by seller Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2780,4149345,14477372,5,Smaller in real life but oh my the bristles are so dense and soft!,G,B,0.368279403303,0.330348857024,0.301371739673,-0.04
2781,4149345,42463218,0,Very noisy and doesnt seem to be vacuuming at all.,N,B,0.503592977325,0.133100085428,0.363306937247,-0.37
2782,4937640,16812173,3,Pigmented palette but made me break out,G,N,0.338286348117,0.316376673675,0.345336978208,-0.02
2783,4937640,110139688,3,Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2784,4149345,14485272,5,REALLY GOOD QUALITY,G,G,0.0501686649081,0.938250397259,0.0115809378326,0.89
2785,4149345,15251394,5,I like it a lot. I bought two to fit all my brushes as a makeup artist.,G,G,0.273798017355,0.550466350165,0.175735632479,0.28
2786,4149345,15250953,4,Great!!,G,G,0.026261934346,0.877618838776,0.096119226878,0.85
2787,4149345,14479774,1,I received it in a very dirty and dusty state,B,B,0.640984346732,0.191751544611,0.167264108657,-0.45
2788,4937640,18985848,5,nice and good lashes,G,G,0.026478576814,0.726718580211,0.246802842975,0.7
2789,4149345,15720360,5,The best deal ever! High quality. Great packaging! Super duper awesome!,G,G,0.0455894115637,0.886012180831,0.0683984076057,0.84
2790,4149345,49780293,0,Is this stainless steel?,N,N,0.291641314077,0.166962597948,0.541396087975,-0.12
2791,4149345,14486300,1,Containers were burnt and powders were spilled I only left with one bottle that I can still open and that bottle only have half the contents. Extremely disappointed ,B,B,0.61903966719,0.192282279961,0.188678052848,-0.43
2792,4149345,17707091,5,"Smaller then expected, so you won't be able hang as many things as you thought.

by for the price, extremely good value and workmanship",G,G,0.263183152867,0.591167900965,0.145648946168,0.33
2793,4937640,100428125,5,"size of a palm. a lovely one indeed, especially the shimmer ! wowzz. thank you ❤️ #shopeehaul",G,G,0.099546961358,0.571438721749,0.329014316893,0.47
2794,4937640,17704694,5,Nice color and also cheap,G,G,0.0555496992802,0.686779398947,0.257670901773,0.63
2795,4149345,16431132,4,Nice,G,G,0.0569713428125,0.720326802834,0.222701854353,0.66
2796,4149345,16743208,3,Smaller than what i thought but its cute,G,G,0.282532175387,0.509328046874,0.208139777739,0.23
2797,4149345,43856854,5,"bought it during the period where shopee had this on promo for slightly over 8 bucks and it was really worth it (: brushes arrived in excellent condition, save for a few frayed bristles and some that shed",G,G,0.140682386192,0.78163321901,0.0776843947981,0.64
2798,4937640,206979813,5,"worth the price, since its a good product quality. (3rd time purchasing here! thank you ❤️) #shopeehaul",G,G,0.0214555062578,0.841541356294,0.137003137448,0.82
2799,4149345,17709845,5,"This fan is loud & it draws out 2.4Amp from my usb port!  Very high power consumption. But strong wind. Took less than a week to receive, fast shipping.",G,G,0.33455202287,0.502291825021,0.163156152108,0.17
2800,4149345,17708544,5,Great quality,G,G,0.0394959776944,0.938490805573,0.0220132167329,0.9
2801,4149345,70873381,3, Good Value,G,G,0.0105105870927,0.942326133423,0.0471632794841,0.93
2802,4149345,24119061,4,Super chic,G,G,0.263934747758,0.400923887516,0.335141364725,0.14
2803,4149345,14481902,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2804,4149345,26966468,0,Would like to confirm the material because it states aluminium. Its just the normal yoga foam mat right?,N,N,0.289220211301,0.227812208003,0.482967580697,-0.06
2805,4937640,26495713,5,Working perfectly ,G,G,0.199924600488,0.566484777271,0.233590622242,0.37
2806,4149345,49770736,5,Item is slightly smaller ,G,G,0.308793288402,0.514856519751,0.176350191847,0.21
2807,4937640,229522288,4, Good service by seller ,G,G,0.00892209848275,0.974490207645,0.0165876938721,0.97
2808,4149345,49790515,5,Price really affordable!!,G,G,0.111093135892,0.652689009951,0.236217854158,0.54
2809,4149345,16442279,0,Super cool cuff for kids.. looks real..,N,N,0.240628052646,0.280976415239,0.478395532115,0.04
2810,4149345,15249158,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
2811,4149345,14479999,0,How to program it?,N,N,0.210074422347,0.223317887297,0.566607690356,0.01
2812,4149345,17709916,4,jus recv today by courier. item ship fm msia. Fan wkg well after charging. Hv nt tried using wet sponge yet.,N,N,0.282382094444,0.177731149156,0.539886756401,-0.1
2813,4937640,17704793,2,The stick broke off the first time i applied it.,B,B,0.558117589748,0.22180701786,0.220075392392,-0.34
2814,4149345,13432637,4,Film not the top not secured properly. But the light working well,G,G,0.351619256476,0.353103905276,0.295276838248,0.0
2815,4149345,14477372,5,"orders arrived pretty quickly, brush is of good quality! ",G,G,0.124574672866,0.799445184069,0.0759801430649,0.67
2816,4937640,18986739,1,Order for 12mm x 3 but received as 8mm x 3.,B,N,0.273794902727,0.296053363893,0.43015173338,0.02
2817,4937640,127979848,5,"Seller replies to enquiries efficiently, managed to clarified my doubts. All items received ",G,G,0.353211603971,0.438079475944,0.208708920085,0.08
2818,4149345,14481902,1,too small. it's super small ,B,G,0.336660758461,0.350293883749,0.31304535779,0.01
2819,4149345,15736347,5,Good product,G,G,0.0240417988627,0.932381768177,0.04357643296,0.91
2820,4937640,46524204,5," Good value for money, as good as Veet 👍🏻",G,G,0.0231633452757,0.918111023863,0.0587256308618,0.89
2821,4149345,35694646,5, Good value for money,G,G,0.0245500709046,0.9421338868,0.0333160422949,0.92
2822,4937640,18985414,0,Avail?,N,N,0.130763929124,0.154225223202,0.715010847674,0.02
2823,4149345,15720498,1,1 of the LED broke. Cannot use. The seller did not use bubble wrap or any sort of protection,B,B,0.600782053924,0.264775621043,0.134442325033,-0.34
2824,4937640,40486873,5, Excellent Item Quality Excellent Value Excellent Delivery Speed,G,G,0.0372336089292,0.94973024442,0.0130361466507,0.91
2825,4149345,19313385,4,Good product,G,G,0.0240417988627,0.932381768177,0.04357643296,0.91
2826,4937640,16812086,5,Have yet to try. Not powder type but like cream type? ,G,N,0.255864390386,0.364063304891,0.380072304723,0.11
2827,4937640,148176614,3, Service by seller is ok,G,G,0.0110958083036,0.866540956333,0.122363235363,0.86
2828,4149345,15719279,5,Came with casing. Didn't have the white loops at the end and the black card like in the picture ,G,B,0.516880340452,0.179955672248,0.3031639873,-0.34
2829,4149345,16743208,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2830,4149345,16426800,5,Yet to try,G,N,0.0945783135146,0.181052449178,0.724369237307,0.09
2831,4149345,13432277,5,Good value and item came in good condition,G,G,0.00892659307139,0.976668552461,0.0144048544676,0.97
2832,4937640,24088086,1,It doesnt actually heat up. The power light on the machine just lights up but it doesnt warm up.,B,B,0.524221793824,0.184063492833,0.291714713343,-0.34
2833,4149345,30004477,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2834,4149345,26966797,0,"@smya.banu dear ,Material: Plastic&Metal , the quality is very good , do not worry ",N,N,0.114954173124,0.299269914452,0.585775912425,0.18
2835,4937640,24088098,3,Sticky... ,G,N,0.27425269705,0.31285640927,0.41289089368,0.04
2836,4937640,22564148,5,Really loves the brush so much even the cm of the brush is short but I still love it so much,G,G,0.110482040514,0.823981036833,0.0655369226525,0.71
2837,4149345,15720021,5,Love it,G,G,0.0349289932903,0.847891223816,0.117179782894,0.81
2838,4149345,15247464,0,what colour is this?,N,N,0.251523525931,0.157616440278,0.59086003379,-0.09
2839,4149345,14477676,4,Fast shipping,G,G,0.0771282210335,0.691654234366,0.2312175446,0.61
2840,4149345,16749924,5,Item well package. Not tested yet.,G,G,0.0965689480897,0.522470338647,0.380960713264,0.43
2841,4937640,18980941,5,Tyx,N,N,0.267883895558,0.286685708698,0.445430395744,0.02
2842,4937640,17705292,3,Colour was all over the place when delivered. ,G,G,0.3352723383,0.356218876195,0.308508785505,0.02
2843,4149345,16742186,5,Really very mini not suitable for young toddlers.,G,G,0.272876279902,0.486336072303,0.240787647795,0.21
2844,4937640,22563846,5, Excellent service by seller with prompt responses and quick delivery. Very happy with items received!,G,G,0.0790465969532,0.890292597157,0.0306608058901,0.81
2845,4149345,19313348,5,Have not tried,N,N,0.0945783135146,0.181052449178,0.724369237307,0.09
2846,4149345,13427118,4,The delivery is fast n the items is awsome.. gonna order again and will recommend to my sister n colleague,G,G,0.21801313712,0.617428072983,0.164558789897,0.4
2847,4149345,15736580,5,Thx,G,G,0.0654972675614,0.813151957063,0.121350775376,0.75
2848,4149345,320486085,4,Doesn't feel like aircon. More towards fan ,B,B,0.587030509277,0.268000606066,0.144968884658,-0.32
2849,4149345,15719799,5,"fast delivery (around 2 weeks), cheap, and working fine.",G,G,0.026517074307,0.804809374572,0.168673551121,0.78
2850,4149345,15248576,5,Awesome items and awesome seller! Thing come as shown!!! Thanks for the deals!!!,G,G,0.0640840168246,0.847031430744,0.0888845524311,0.78
2851,4149345,19334047,5,Looks ok,N,N,0.0382370988934,0.397736092215,0.564026808892,0.36
2852,4149345,29999547,5,Ok,N,N,0.00934685891262,0.46010591714,0.530547223948,0.45
2853,4149345,13431842,5,Not bad :) its working,N,N,0.251127933778,0.191464357694,0.557407708528,-0.06
2854,4149345,30004435,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2855,4149345,19341520,5,Working well,N,G,0.233111513478,0.494602567653,0.272285918869,0.26
2856,4937640,19379090,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2857,4149345,15249491,5,The product is in a good quality and the delivery is fast. Will buy from this seller again :),G,G,0.0229502109533,0.931232169734,0.0458176193123,0.91
2858,4149345,47585022,4,"Quality not as nice as in photo.
Cheap however.",B,G,0.20717122284,0.659021290982,0.133807486178,0.45
2859,4149345,15737299,5,Fast  delivery!,G,G,0.0526814336107,0.80561237294,0.141706193449,0.75
2860,4937640,24088131,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2861,4937640,18984825,4,"Functions well, but should allow us to choose color of our choice.",G,N,0.200806455375,0.379502026386,0.419691518239,0.18
2862,4937640,24088111,5, Excellent Delivery Speed,G,G,0.1190833158,0.813404444476,0.0675122397244,0.69
2863,4937640,18983888,3,"Eyeliner tip ink was a little leaking out but other than that, It's a waterproof eyeliner but tends to smudge on oily skin.  Product quality is ok",G,G,0.382548927333,0.401188989986,0.216262082681,0.02
2864,4149345,13431842,5, Excellent product  quality Excellent packaging Excellent seller service quality Excellent value Excellent delivery speed,G,G,0.0188787976145,0.975546595978,0.00557460640716,0.96
2865,4149345,14477372,5,Item received in good condition and amount.  Will definitely order more ❤,G,G,0.0738660356904,0.86339336883,0.0627405954796,0.79
2866,4937640,18984937,5,There's this strong chemical smell but overall still ok.,G,N,0.180794436035,0.282290283669,0.536915280296,0.1
2867,4149345,15735788,5, Excellent product  quality Excellent packaging Excellent seller service quality Excellent value Excellent delivery speed,G,G,0.0188787976145,0.975546595978,0.00557460640716,0.96
2868,4937640,26495649,2,Item was not protected and the powder was everywhere.,B,B,0.459165084268,0.410048379414,0.130786536318,-0.05
2869,4149345,367906894,4,"Product quality was good, map printed was clear. Shipping took a while since it came from overseas but I wasn't in a rush so it didn't bother me.",G,G,0.390712149321,0.555195907472,0.0540919432068,0.16
2870,4149345,15735466,1,Faulty and couldn't be used :(,B,B,0.696761189477,0.191892975255,0.111345835267,-0.5
2871,4149345,84846320,0,Ok thnx,N,N,0.0750737485726,0.312334480448,0.612591770979,0.24
2872,4937640,35923599,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡ (box is dented due to shipping),G,G,0.034869288669,0.948390345233,0.0167403660984,0.91
2873,4937640,238311553,2,"It's not true to colour, smells just like acrylic paint! 
Very gross as the smell is very strong.  Poor product quality",B,B,0.75553651846,0.115785524161,0.128677957378,-0.64
2874,4149345,15720360,5,Worth the money,G,G,0.0862670198154,0.818843678052,0.0948893021321,0.73
2875,4149345,13423410,5,Patient and responsive seller. Item received in good condition. Thank you! ,G,G,0.0230408703253,0.928574975927,0.0483841537474,0.91
2876,4149345,13432637,5,I love it!! It's so pretty and nice :)) ,G,G,0.0320341813409,0.80811113655,0.159854682109,0.78
2877,4149345,15736889,5, Excellent product  quality Excellent packaging Excellent seller service quality Excellent value Excellent delivery speed,G,G,0.0188787976145,0.975546595978,0.00557460640716,0.96
2878,4937640,40486732,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2879,4149345,17709350,5,Quality is great & its working fine! Thank u,G,G,0.0172630818274,0.896297971233,0.0864389469397,0.88
2880,4937640,18986068,5,Bought it at really cheap price ,G,G,0.0834034993266,0.785985128398,0.130611372276,0.7
2881,4149345,16429984,5,Switch a bit flmsy but okay for the price paid,N,N,0.141406502725,0.293086568713,0.565506928561,0.15
2882,4937640,210159093,1," Very poor product quality, nothing matte about it..all glitery and not much of color",B,B,0.772326982515,0.120392831135,0.10728018635,-0.65
2883,4149345,16427399,5, Excellent product  quality Excellent packaging Excellent seller service quality,G,G,0.0207880612493,0.974222022237,0.00498991651415,0.95
2884,4937640,148176614,3,The pink color is really nice. Product quality is ok. Delivery time is almost 2 weeks. ,G,G,0.0749715358218,0.796630741972,0.128397722206,0.72
2885,4149345,19342211,5,Serves its purpose,N,N,0.241501177391,0.338719244479,0.41977957813,0.1
2886,4937640,43302594,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2887,4149345,16431132,5, Excellent product  quality Excellent packaging Excellent product  quality Excellent seller service quality,G,G,0.0281474908042,0.966906515965,0.0049459932306,0.94
2888,4149345,21422052,5,Perfect for my escooter speaker ,G,N,0.254054988942,0.336762671415,0.409182339643,0.08
2889,4937640,323892755,1,The bra couldn't even stick on for half an hour.  Very poor product quality,B,B,0.835191533874,0.0955115577762,0.0692969083496,-0.74
2890,4937640,44467169,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2891,4937640,90548692,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2892,4149345,55877175,5,Honest shop! Camera not working so they refunded my money.,G,N,0.301464306075,0.335783846103,0.362751847822,0.03
2893,4149345,17708544,5, Excellent product  quality Excellent product  quality Excellent packaging Excellent seller service quality,G,G,0.0281474908042,0.966906515965,0.0049459932306,0.94
2894,4149345,71921841,0,"@najcamino dear , you can use credit card or bank online ",N,N,0.139252607105,0.141191167126,0.719556225769,0.0
2895,4149345,54767719,5,Awesome cutting that flaunt the boobs! ,G,G,0.224977876786,0.508063717104,0.26695840611,0.28
2896,4149345,16743208,5,Veri Nice and Helpful Seller who is responds to Buyer's enquiries almost immediate and offer sound advise.Recommendedto buy from dis Seller.,G,G,0.256446659186,0.490745189129,0.252808151685,0.23
2897,4149345,46575067,5,Havent checked out quality but fast delivery,G,G,0.110249350405,0.670792402549,0.218958247046,0.56
2898,4149345,13433787,5,"I received mine on the 1st of July, way earlier than the estimated arrival date. 👏🏼 It was packed securely and nothing was broken. The item was also better than I'd expected. Good strong material. 👍🏼 Totally worth the buy!",G,G,0.362594520868,0.583841068718,0.0535644104141,0.22
2899,4937640,19379045,5,Gd buy,G,N,0.145649541214,0.371051565318,0.483298893467,0.23
2900,4149345,55876639,5,Nice and comfortable bra at a steal!,G,G,0.165605747504,0.573191473516,0.261202778979,0.41
2901,4149345,26966394,5, Excellent product  quality Excellent packaging Excellent seller service quality,G,G,0.0207880612493,0.974222022237,0.00498991651415,0.95
2902,4937640,16812206,4,Good Colours! :),G,G,0.0658445101177,0.698156608662,0.23599888122,0.63
2903,4149345,14481739,1, Poor product quality. Ordered 2 and both got cracks.,B,B,0.842953432416,0.115127151163,0.0419194164208,-0.73
2904,4149345,60224167,5, Excellent product  quality Excellent packaging Excellent seller service quality,G,G,0.0207880612493,0.974222022237,0.00498991651415,0.95
2905,4937640,103791211,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2906,4149345,57201893,5,Nice and comfy tee at a steal! M size fit well. Am 50kg 164cm. ,G,G,0.123597475323,0.557093502948,0.319309021729,0.43
2907,4937640,24088081,1,Hard to use.. ,B,B,0.446643954747,0.33950919264,0.213846852613,-0.11
2908,4149345,320486074,5, Excellent product  quality Excellent packaging Excellent seller service quality,G,G,0.0207880612493,0.974222022237,0.00498991651415,0.95
2909,4937640,155675738,5,Delivery was faster than expected. Seller was friendly and very worth for its price! However if there was a hard backing for this bag it would be 10 times better ! ,G,G,0.10359053166,0.812449392101,0.0839600762392,0.71
2910,4937640,18982883,4,It doesn't come with batteries but it's good! It's sharp so be careful!  :),G,B,0.463899063561,0.341666490599,0.19443444584,-0.12
2911,4149345,17709146,2,Item looks flimsy. Have not tested.. not sure if it works. ,B,N,0.337299956416,0.308870394931,0.353829648653,-0.03
2912,4937640,112156048,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2913,4149345,17708500,3,"Long cable. Not capable of quick charge 2.0, max 1.2A. Cable came slightly dirtied and with scratches ",G,B,0.520669227165,0.20854303871,0.270787734125,-0.31
2914,4149345,49780118,1,Looks old.. seems to have kept for a long time already. Have not tried and not sure if it works.,B,N,0.246068820885,0.20548797786,0.548443201255,-0.04
2915,4937640,122561716,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2916,4149345,378707964,1, Very poor product quality.,B,B,0.931677261329,0.0625535260156,0.00576921265551,-0.87
2917,4937640,43305055,5,Delivery took 2 months. Order of you can wait. The 3 items I ordered came in good condition. Only the sponge was mouldy! Thank you!,G,G,0.106781988568,0.762313407661,0.130904603771,0.66
2918,4149345,46575156,5,Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2919,4149345,13432418,5,"Oh my gosh I can't fucking believe that this works and it's only like 7-8 yuan or like $1.60. I'm watching maid dragon on my TV now, wonderful product quality :D",G,B,0.378914173257,0.375783612065,0.245302214678,0.0
2920,4149345,14486824,2,"Confirmed. Cannot transmit audio. 

Transfer file, keyboard, mouse all can. Bt headset, speaker, audio devices confirm not working.",B,B,0.411653117167,0.233869553553,0.35447732928,-0.18
2921,4149345,57202036,5,Seller was very friendly :),G,G,0.248288716748,0.70214120329,0.0495700799624,0.45
2922,4937640,206979572,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2923,4937640,19377267,3,"took weeks to come and got stuck at ""export"" another 2 weeks  before i decided for a refund

no real explanation either",G,G,0.330239867682,0.338928723052,0.330831409266,0.01
2924,4937640,148176614,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2925,4937640,17704793,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2926,4149345,14486824,5,Good quality wireless mouse and fast delivery,G,G,0.0725912796318,0.816252934854,0.111155785514,0.74
2927,4937640,22564165,3," Product quality is ok, brushes smaller than expected and not so soft.",G,G,0.117016999523,0.828183264578,0.0547997358985,0.71
2928,4149345,14485117,0,My son love it soo much.. worth price.,N,G,0.0412495899908,0.593579827226,0.365170582783,0.55
2929,4149345,15719279,5,"It works so far, but I'll see if it blocks out enough sound at like a super loud concert.",N,G,0.24971351267,0.406008140289,0.344278347041,0.16
2930,4937640,309004231,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2931,4937640,46523851,1," Very poor product quality. It was broken when I received . Also, it can't be twisted ",B,B,0.859503663693,0.131090088431,0.00940624787639,-0.73
2932,4937640,16812206,0,"@andriabanana dear wjat do you mean ,i  don't understand ",N,N,0.317458984485,0.141431021047,0.541109994468,-0.18
2933,4149345,42089916,2,delivery too long.,B,N,0.199175415833,0.281646189383,0.519178394783,0.08
